CLICKS, MaxCPM7
7,99.0660
7,184.0652
4,77.9771
9,219.7112
7,108.0914
6,154.0832
5,60.7323
8,108.0080
5,104.7120
4,51.6681
9,148.0855
4,72.8029
5,84.9412
5,70.9148
3,59.4884
7,112.1975
5,72.4113
2,43.4432
8,130.7434
7,116.5695
3,98.7724
6,53.0504
12,205.2786
7,112.2514
5,126.3082
3,48.0571
2,34.9755
3,36.5344
8,92.3361
2,71.9424
5,41.3638
7,162.4507
8,105.1999
4,95.3678
3,44.9496
4,53.2724
6,68.6679
5,100.8936
4,61.2638
2,38.8500
3,34.2349
9,252.8902
3,100.3297
6,57.2082
3,52.0214
11,147.4615
4,121.8027
6,61.0767
8,118.6441
3,90.4743
5,62.6174
8,113.1405
3,66.9088
7,84.9721
6,102.3841
8,174.4766
5,199.9429
4,65.5492
3,47.4963
2,35.6488
8,137.5516
6,116.9395
5,81.1312
3,67.5806
6,63.2454
4,100.2578
10,204.8581
6,181.8182
7,90.4860
7,104.9948
8,124.4444
4,76.5948
6,65.0921
3,63.3714
4,41.9538
6,80.7103
7,83.9631
5,82.4208
3,56.8320
6,57.5327
4,96.6317
4,68.0934
8,101.8478
6,84.1346
3,75.3904
2,35.1194
4,42.2348
4,61.9414
5,57.8178
5,66.9216
6,78.5811
8,133.3333
4,74.2942
4,53.0906
3,42.1890
5,50.5379
8,217.6617
4,73.6687
5,73.4214
3,53.8586
3,39.1193
6,54.6363
10,195.8042
8,219.4357
5,67.4049
6,77.4422
3,94.5690
4,58.6363
5,54.7902
5,61.8921
7,129.1275
8,97.3033
8,149.0313
7,87.1189
6,123.6749
4,71.7949
5,61.3067
4,82.7325
9,104.2908
6,129.6056
3,50.7541
3,47.7979
4,42.0521
1,39.8429
5,35.7873
5,95.6415
4,63.2911
9,153.5424
7,105.4535
6,98.7445
6,96.4320
7,86.4198
1,43.2419
8,89.7781
5,184.5991
4,58.3869
2,46.2504
4,35.8919
5,74.8023
3,63.6479
5,65.2012
8,105.0893
4,68.6611
8,135.4489
5,147.0897
10,154.2530
8,175.3507
4,93.0727
1,31.2765
6,93.7333
7,107.2797
4,56.3063
3,79.5274
4,55.9284
9,164.4737
2,105.2473
8,112.5583
6,97.5338
7,99.0800
4,79.1766
3,43.9092
4,46.8855
6,93.6956
8,235.5316
7,151.9757
3,82.2368
8,143.7962
4,96.5118
5,57.1429
7,122.9148
3,77.1605
5,47.4094
7,112.2155
5,74.6189
4,55.9508
9,137.4705
5,102.7146
5,59.3623
5,112.9944
4,59.5238
2,44.6059
3,37.0253
6,73.3522
8,123.8281
7,109.6320
3,78.9889
4,55.1311
5,55.4763
4,55.5644
6,68.2660
7,122.7209
5,169.8205
12,232.1725
5,88.7762
6,144.5982
8,102.9866
6,82.3820
7,87.6754
8,259.2593
6,105.8681
2,58.6805
6,93.1470
6,60.1065
4,84.6535
4,51.3460
4,77.3395
8,135.9751
3,69.0880
5,64.0029
10,169.4095
6,133.2826
3,69.7142
9,118.5035
5,68.2927
5,60.1633
3,64.9712
8,139.0544
4,78.7845
3,44.4332
8,145.1680
7,97.7927
5,98.1354
6,168.2288
8,139.9160
4,92.1053
8,159.8173
9,145.4092
2,71.4432
3,34.4166
5,60.1840
6,89.3769
7,93.4954
2,83.2145
4,45.9891
7,106.0285
9,136.3194
3,79.6722
3,46.3545
4,46.7852
9,158.6942
6,112.9032
5,91.3242
7,87.0972
8,134.4086
2,50.5269
8,145.0777
1,55.7458
4,44.8833
4,47.8763
4,54.3605
6,80.8127
4,54.6918
7,116.8224
5,92.8259
9,142.4791
2,71.7728
7,155.6593
6,66.7429
7,111.1641
9,195.3125
6,155.6247
4,74.1133
4,48.0439
6,84.4595
4,49.1573
7,79.3921
7,123.9377
5,87.1840
5,86.0903
5,81.4238
8,93.1967
4,101.7886
6,58.8780
11,240.3021
2,137.2818
2,48.0143
10,125.1565
2,82.7325
3,33.4736
7,152.0417
5,142.7406
4,74.4127
2,41.1740
2,32.4826
10,148.3365
4,115.8749
7,112.3956
10,174.4331
6,108.3088
7,94.9925
5,72.7046
5,77.7432
3,64.3856
4,52.1648
6,107.0991
2,65.9942
5,44.3909
7,73.8553
7,144.5385
3,48.9339
5,85.7423
7,184.8429
3,75.7412
2,42.1814
7,93.2215
9,140.3931
7,128.5819
7,119.5355
4,110.6544
3,49.1332
6,70.2106
7,177.0807
4,71.7213
3,49.8789
5,62.0953
11,191.4661
6,146.9045
5,68.3327
8,102.7448
6,93.8212
5,68.0206
5,71.8981
3,58.3625
4,46.1224
3,62.8818
4,40.5351
6,95.8773
6,68.9248
10,163.5132
7,108.9833
3,88.3392
6,77.5022
6,71.5893
7,125.4256
5,76.3276
6,77.3652
4,72.8105
6,83.2739
11,199.9429
3,141.8727
3,54.2005
4,39.6915
5,66.9152
3,61.4412
9,138.5316
2,80.9904
3,40.3877
5,57.1895
5,96.2596
6,76.2112
6,128.7475
8,91.0747
5,148.5884
5,67.9678
3,48.5269
3,46.9326
4,44.6542
2,39.0756
10,190.5799
6,94.0987
6,119.5151
6,73.3368
7,105.9803
5,75.4148
3,59.2718
1,40.5868
7,78.1076
8,122.9148
6,116.6084
8,112.4317
4,95.9561
2,40.9213
4,41.7387
4,59.6710
5,46.2749
3,49.9109
4,42.9106
7,85.1892
8,120.8355
6,123.4350
4,81.5376
1,35.1971
6,52.7267
8,233.7229
4,143.2665
4,42.2782
1,31.7432
8,129.2467
6,117.2333
3,65.7277
5,56.0942
4,45.3162
6,77.7519
6,78.0640
8,218.6817
2,61.2531
4,42.3754
9,115.0937
3,72.4413
3,59.5086
8,148.3365
4,81.1124
11,180.9253
6,122.1427
8,141.3000
3,84.6638
4,44.3094
5,59.7831
5,85.4701
6,99.6158
5,74.9224
5,114.3230
3,54.0040
4,42.6257
5,65.2924
4,83.3532
2,50.2693
4,31.2570
8,160.2564
6,83.0466
3,62.8818
3,52.8382
3,41.4864
3,34.5918
1,26.2782
4,31.6470
5,47.1984
3,219.7112
6,56.0090
5,112.6851
6,66.0502
3,64.1437
5,53.8959
5,58.2121
6,75.7166
2,59.3472
7,98.4667
6,137.9039
6,66.7366
4,109.6148
10,182.4342
5,126.8116
9,187.2659
3,77.0416
4,57.5753
3,71.1021
4,40.0916
4,58.0865
6,97.9295
3,63.9153
5,49.5505
6,66.5020
1,64.2320
4,39.0429
4,50.3488
2,44.1529
7,74.6826
0,0.0000
5,40.0572
6,62.9044
5,63.3140
10,214.4608
4,64.7668
8,106.9846
8,193.3168
7,181.7710
9,204.7981
8,111.0230
8,138.0943
7,139.3867
3,69.2042
6,66.6223
6,74.8583
9,117.4891
9,132.3001
4,64.0088
1,54.4366
4,41.4030
5,73.9176
5,59.1216
1,47.4255
4,37.7970
4,47.2622
4,74.5553
8,85.1064
8,107.2468
6,82.8206
7,133.5623
3,56.2385
5,61.8757
8,154.4231
2,54.9709
5,44.6742
6,68.0868
4,114.3044
5,63.8220
5,62.3330
9,112.3055
5,120.9190
6,66.2753
5,53.2360
9,143.5014
5,166.4289
7,123.2394
4,76.9738
4,56.9106
2,52.1960
4,40.4835
5,73.6300
4,60.9172
5,47.2558
8,117.5285
3,87.8404
8,102.7598
6,78.7667
6,139.5256
5,75.0992
4,59.7270
8,109.4263
6,103.2296
6,68.3727
8,90.8737
3,65.5615
3,60.3865
3,41.8485
3,34.7532
6,50.7909
4,70.4651
3,47.1412
10,128.6765
8,177.5748
4,72.2991
4,52.5249
3,73.4291
4,48.0406
7,115.8940
1,124.0475
5,45.0103
5,121.3382
3,55.0098
5,58.1202
5,71.4723
8,170.8150
4,69.4307
5,63.1029
2,51.4782
2,33.4352
6,86.5801
7,170.3578
8,116.2019
4,134.2282
6,91.7551
6,74.4681
1,97.4795
6,45.2840
7,133.6898
3,52.9021
9,159.6351
8,291.7882
5,85.7213
7,83.9228
6,88.2279
7,109.9074
6,74.2076
7,126.6281
6,79.3471
5,76.2112
5,51.9519
2,61.0501
4,52.1999
6,66.7620
3,63.1484
6,71.7140
7,118.5637
5,94.4032
4,61.8976
2,40.0160
7,78.8288
5,85.9318
3,71.5966
6,72.7575
6,126.1716
3,70.9867
5,46.8008
5,59.3472
5,73.4985
5,84.4900
4,53.5005
4,46.0557
6,81.9097
4,67.7835
5,88.4844
10,145.2583
3,165.2502
7,85.7633
3,68.4061
2,47.1571
5,41.7163
7,84.8176
11,306.8829
6,154.3890
5,50.3018
13,200.4582
9,178.2985
4,106.5774
4,53.7634
7,101.9368
7,96.7653
5,68.2927
6,70.9579
3,72.8560
10,250.6266
4,128.0410
8,164.3964
6,118.8455
5,66.3381
7,84.0134
1,48.8690
4,41.7362
4,50.9758
5,58.2605
3,58.6363
6,72.5840
12,155.4174
4,78.5105
10,212.4431
3,98.8980
5,49.3862
6,88.2724
9,169.9854
5,83.4725
4,69.1222
4,52.6593
4,69.2658
7,83.9933
7,153.6098
9,143.9737
7,106.5611
6,99.8146
5,81.9480
5,73.1911
4,78.2910
5,50.9313
5,83.2046
4,64.3501
5,53.3374
6,62.4665
13,511.6959
4,90.4393
1,37.3134
8,130.9635
5,238.0952
4,97.6835
6,60.0343
3,69.7906
5,53.5005
6,69.9650
3,102.9866
5,48.8759
4,65.2681
3,47.2430
6,64.5995
6,89.2971
4,77.4936
5,73.7230
6,79.9635
5,73.3907
4,91.8997
12,226.9044
3,59.3422
9,116.4726
7,122.4204
5,160.6610
2,48.4161
4,32.6996
4,54.7474
4,54.7517
2,54.5256
6,53.7717
6,72.0684
4,73.9254
6,62.3108
4,57.8465
5,77.1945
6,66.2252
6,76.4109
3,69.7072
5,65.7462
7,129.1990
4,69.5134
4,58.1154
7,141.6431
4,84.9308
10,219.5734
2,86.0479
4,48.0274
3,41.2468
6,80.9436
4,61.8703
4,48.0901
3,51.0055
8,176.4113
7,213.5448
9,142.9739
4,118.7850
3,54.7559
3,38.1471
3,46.1315
4,38.2305
3,55.8615
10,173.9995
4,72.3365
4,73.0384
4,67.9150
7,95.3938
7,157.8710
6,70.7214
7,173.3961
6,74.7704
3,73.9723
4,42.5558
7,76.5948
3,67.2043
2,55.9955
9,164.2807
5,79.0425
7,115.8557
8,119.2301
9,154.8673
5,80.6452
5,83.9530
9,212.6367
6,132.1503
5,71.4723
3,60.5851
6,65.1587
7,86.8486
6,137.8767
3,64.0908
3,62.0073
5,52.4266
6,56.5154
2,58.4063
5,50.2116
8,160.4768
2,51.8211
7,80.6080
8,128.9134
7,103.3210
7,118.0040
7,151.3513
1,39.4611
9,145.2583
4,100.0286
7,105.5489
7,139.2758
6,131.0125
4,67.4569
4,46.4468
9,105.4217
3,99.6725
4,44.6429
4,56.2294
5,61.7066
3,61.3927
1,33.8737
6,51.2220
7,92.5069
6,82.0056
4,81.2159
5,57.1942
3,43.9616
2,40.0297
5,42.1408
8,98.0530
7,112.1076
6,101.7590
1,54.6704
4,41.4128
5,46.1498
4,54.3394
7,209.8950
5,107.0500
5,67.1141
6,101.3171
5,70.4651
4,64.7010
5,80.7289
5,77.5451
4,57.7272
8,116.4726
5,99.8858
4,56.2927
7,87.9950
2,54.4832
5,56.1753
5,81.5471
6,149.1583
7,98.3561
5,99.6725
1,51.4857
4,33.7317
6,79.6631
8,105.5329
7,126.2171
