CLICKS, MaxCPM5
1474527443,2,18
1474527453,6,58
1474527463,4,98
1474527473,4,30
1474527483,2,26
1474527493,1,13
1474527503,7,64
1474527513,4,42
1474527523,3,27
1474527533,6,47
1474527543,4,42
1474527553,3,29
1474527563,10,106
1474527573,4,129
1474527583,7,82
1474527593,6,100
1474527603,6,36
1474527613,10,126
1474527623,4,49
1474527633,4,34
1474527643,5,52
1474527653,4,27
1474527663,9,144
1474527673,6,55
1474527683,6,64
1474527693,4,40
1474527703,5,57
1474527713,4,37
1474527723,7,67
1474527733,2,32
1474527743,4,31
1474527753,4,32
1474527763,10,121
1474527773,5,74
1474527783,5,37
1474527793,5,48
1474527803,5,69
1474527813,5,53
1474527823,0,0
1474527833,5,53
1474527843,6,52
1474527853,5,50
1474527863,5,40
1474527873,6,69
1474527883,7,106
1474527893,2,42
1474527903,5,54
1474527913,5,53
1474527923,7,77
1474527933,8,77
1474527943,5,140
1474527953,0,0
1474527963,3,10
1474527973,2,36
1474527983,3,25
1474527993,6,58
1474528003,6,55
1474528013,3,59
1474528023,4,24
1474528033,11,167
1474528043,6,232
1474528053,9,108
1474528063,6,129
1474528073,6,69
1474528083,6,47
1474528093,5,46
1474528103,3,47
1474528113,1,27
1474528123,5,64
1474528133,6,79
1474528143,6,79
1474528153,3,26
1474528163,8,77
1474528173,9,194
1474528183,4,75
1474528193,1,25
1474528203,8,221
1474528213,6,66
1474528223,4,53
1474528233,2,28
1474528243,5,38
1474528253,8,97
1474528263,4,44
1474528273,5,38
1474528283,2,32
1474528293,6,42
1474528303,6,85
1474528313,2,21
1474528323,6,58
1474528333,4,111
1474528343,2,27
1474528353,10,178
1474528363,5,69
1474528373,3,29
1474528383,7,70
1474528393,4,75
1474528403,3,36
1474528413,3,27
1474528423,6,70
1474528433,11,348
1474528443,6,128
1474528453,3,31
1474528463,1,24
1474528473,5,35
1474528484,5,56
1474528494,4,57
1474528504,3,22
1474528514,6,70
1474528524,8,121
1474528534,2,115
1474528544,8,106
1474528554,3,31
1474528564,5,56
1474528574,7,81
1474528584,2,32
1474528594,3,24
1474528604,7,59
1474528614,4,50
1474528624,8,122
1474528634,1,43
1474528644,3,19
1474528654,1,13
1474528664,6,62
1474528674,8,101
1474528684,4,42
1474528694,1,36
1474528704,3,18
1474528714,6,61
1474528724,4,23
1474528734,6,68
1474528744,3,43
1474528754,7,60
1474528764,7,78
1474528774,6,103
1474528784,9,113
1474528794,5,56
1474528804,6,69
1474528814,1,31
1474528824,2,14
1474528834,7,106
1474528844,9,82
1474528854,3,43
1474528864,7,210
1474528874,5,49
1474528884,5,74
1474528894,6,74
1474528904,5,58
1474528914,5,47
1474528924,1,31
1474528934,5,39
1474528944,4,36
1474528954,5,40
1474528964,4,38
1474528974,8,264
1474528984,5,87
1474528994,5,67
1474529004,6,75
1474529014,6,71
1474529024,9,115
1474529034,2,62
1474529044,7,72
1474529054,8,103
1474529064,6,117
1474529074,5,60
1474529084,6,68
1474529094,5,65
1474529104,2,35
1474529114,2,16
1474529124,6,63
1474529134,8,75
1474529144,8,126
1474529154,5,77
1474529164,5,50
1474529174,4,44
1474529184,6,52
1474529194,9,96
1474529204,3,41
1474529214,4,64
1474529224,3,43
1474529234,4,24
1474529244,3,41
1474529254,4,26
1474529264,7,99
1474529274,3,70
1474529284,5,33
1474529294,4,41
1474529304,5,47
1474529314,9,84
1474529324,5,114
1474529334,1,25
1474529344,6,63
1474529354,6,116
1474529364,9,105
1474529374,4,48
1474529384,5,42
1474529394,5,40
1474529404,5,60
1474529414,3,62
1474529424,4,21
1474529434,2,91
1474529444,3,24
1474529454,5,62
1474529464,6,54
1474529474,4,46
1474529484,8,75
1474529494,4,67
1474529504,4,32
1474529514,9,120
1474529524,5,51
1474529535,3,29
1474529545,3,30
1474529555,3,26
1474529565,4,28
1474529575,4,52
1474529585,4,21
1474529595,5,109
1474529605,5,53
1474529615,2,19
1474529625,6,51
1474529635,11,196
1474529645,8,249
1474529655,6,77
1474529665,10,118
1474529675,4,38
1474529685,3,36
1474529695,4,28
1474529705,3,32
1474529715,5,44
1474529725,5,44
1474529735,9,97
1474529745,6,57
1474529755,3,40
1474529765,6,65
1474529775,3,53
1474529785,4,29
1474529795,4,34
1474529805,8,65
1474529815,5,95
1474529825,6,125
1474529835,4,66
1474529845,4,33
1474529855,6,77
1474529865,4,70
1474529875,7,103
1474529885,3,27
1474529895,6,63
1474529905,7,81
1474529915,7,61
1474529925,5,85
1474529935,5,58
1474529945,8,81
1474529955,3,37
1474529965,6,50
1474529975,2,32
1474529985,4,29
1474529995,5,78
1474530005,1,18
1474530015,7,83
1474530025,2,29
1474530035,2,18
1474530045,5,46
1474530055,8,87
1474530065,12,164
1474530075,7,85
1474530085,4,44
1474530095,8,60
1474530105,3,63
1474530115,5,37
1474530125,8,104
1474530135,4,82
1474530145,7,54
1474530155,6,85
1474530165,4,39
1474530175,1,25
1474530185,5,160
1474530195,1,29
1474530205,3,16
1474530215,5,67
1474530225,4,32
1474530235,5,57
1474530245,7,58
1474530255,3,58
1474530265,3,21
1474530275,4,25
1474530285,5,46
1474530295,7,128
1474530305,5,40
1474530315,2,31
1474530325,5,47
1474530335,6,61
1474530345,8,102
1474530355,4,63
1474530365,3,33
1474530375,7,69
1474530385,3,76
1474530395,3,26
1474530405,4,28
1474530415,7,102
1474530425,8,144
1474530435,4,159
1474530445,7,75
1474530455,2,20
1474530465,7,139
1474530475,6,59
1474530485,3,34
1474530495,2,24
1474530505,7,57
1474530515,5,61
1474530525,7,80
1474530535,8,109
1474530545,1,30
1474530555,5,36
1474530565,1,21
1474530575,5,66
1474530586,2,26
1474530596,10,147
1474530606,9,162
1474530616,6,115
1474530626,7,54
1474530636,4,53
1474530646,6,76
1474530656,5,67
1474530666,3,26
1474530676,8,61
1474530686,3,92
1474530696,4,30
1474530706,5,88
1474530716,7,70
1474530726,6,48
1474530736,6,75
1474530746,3,50
1474530756,4,37
1474530766,10,140
1474530776,8,297
1474530786,6,106
1474530796,5,55
1474530806,4,33
1474530816,7,81
1474530826,9,93
1474530836,2,60
1474530846,3,20
1474530856,1,11
1474530866,2,14
1474530876,1,10
1474530886,7,86
1474530896,6,58
1474530906,5,83
1474530916,4,98
1474530926,8,176
1474530936,5,120
1474530946,9,142
1474530956,4,51
1474530966,6,96
1474530976,3,54
1474530986,10,137
1474530996,8,75
1474531006,6,78
1474531016,5,72
1474531026,8,100
1474531036,4,76
1474531046,2,20
1474531056,5,46
1474531066,2,37
1474531076,8,145
1474531086,3,38
1474531096,11,262
1474531106,4,24
1474531116,3,81
1474531126,4,25
1474531136,5,255
1474531146,4,44
1474531156,3,79
1474531166,7,119
1474531176,5,57
1474531186,3,27
1474531196,3,24
1474531206,6,71
1474531216,5,53
1474531226,5,40
1474531236,4,34
1474531246,6,63
1474531256,8,66
1474531266,3,68
1474531276,2,22
1474531286,4,27
1474531296,9,103
1474531306,7,123
1474531316,3,28
1474531326,4,40
1474531336,5,44
1474531346,4,41
1474531356,3,32
1474531366,6,51
1474531376,5,53
1474531386,6,73
1474531396,1,28
1474531406,5,46
1474531416,8,172
1474531426,6,54
1474531436,3,46
1474531446,8,85
1474531456,1,22
1474531466,4,26
1474531476,4,46
1474531486,3,27
1474531496,7,81
1474531506,5,92
1474531516,10,109
1474531526,3,45
1474531536,8,158
1474531546,3,37
1474531556,2,27
1474531566,8,198
1474531576,8,210
1474531586,8,70
1474531596,4,44
1474531606,3,32
1474531616,4,35
1474531627,9,146
1474531637,2,43
1474531647,6,69
1474531657,5,141
1474531667,4,26
1474531677,11,235
1474531687,5,75
1474531697,3,28
1474531707,2,22
1474531717,1,12
1474531727,2,12
1474531737,10,213
1474531747,3,26
1474531757,6,53
1474531767,2,48
1474531777,10,234
1474531787,3,40
1474531797,6,70
1474531807,1,18
1474531817,9,77
1474531827,4,67
1474531837,4,31
1474531847,3,32
1474531857,7,78
1474531867,2,31
1474531877,6,38
1474531887,5,113
1474531897,8,140
1474531907,3,47
1474531917,12,194
1474531927,2,85
1474531937,3,21
1474531947,8,102
1474531957,7,96
1474531967,6,55
1474531977,3,40
1474531987,4,28
1474531997,9,121
1474532007,4,35
1474532017,3,50
1474532027,1,28
1474532037,5,52
1474532047,6,67
1474532057,4,31
1474532067,4,88
1474532077,4,54
1474532087,7,64
1474532097,7,59
1474532107,5,74
1474532117,3,30
1474532127,3,38
1474532137,2,23
1474532147,7,87
1474532157,2,34
1474532167,8,157
1474532177,3,35
1474532187,5,38
1474532197,5,53
1474532207,6,68
1474532217,8,73
1474532227,3,49
1474532237,2,16
1474532247,4,39
1474532257,2,21
1474532267,5,43
1474532277,4,35
1474532287,6,92
1474532297,4,43
1474532307,6,79
1474532317,3,22
1474532327,7,188
1474532337,8,241
1474532347,5,42
1474532357,5,49
1474532367,3,46
1474532377,6,92
1474532387,6,54
1474532397,7,74
1474532407,8,92
1474532417,6,63
1474532427,8,124
1474532437,9,110
1474532447,3,94
1474532457,5,47
1474532467,6,109
1474532477,5,74
1474532487,7,94
1474532497,3,37
1474532507,3,21
1474532517,4,57
1474532527,7,140
1474532537,4,43
1474532547,2,27
1474532557,6,37
1474532567,7,127
1474532577,7,103
1474532587,8,98
1474532597,1,32
1474532607,7,80
1474532617,4,43
1474532627,5,62
1474532637,7,69
1474532647,3,31
1474532657,7,100
1474532667,5,57
1474532678,9,237
1474532688,5,164
1474532698,3,39
1474532708,5,40
1474532718,6,57
1474532728,7,65
1474532738,6,51
1474532748,5,62
1474532758,6,46
1474532768,8,119
1474532778,5,43
1474532788,5,54
1474532798,8,98
1474532808,4,69
1474532818,3,26
1474532828,4,53
1474532838,5,61
1474532848,6,70
1474532858,5,78
1474532868,4,59
1474532878,8,145
1474532888,4,41
1474532898,8,122
1474532908,8,88
1474532918,7,74
1474532928,6,55
1474532938,5,85
1474532948,7,109
1474532958,5,69
1474532968,6,68
1474532978,7,333
1474532988,3,21
1474532998,2,24
1474533008,7,93
1474533018,3,35
1474533028,7,65
1474533038,8,113
1474533048,6,72
1474533058,9,102
1474533068,8,92
1474533078,9,375
1474533088,9,362
1474533098,9,178
1474533108,1,31
1474533118,5,42
1474533128,5,38
1474533138,6,53
1474533148,5,52
1474533158,5,59
1474533168,3,27
1474533178,5,37
1474533188,6,63
1474533198,4,34
1474533208,4,60
1474533218,8,167
1474533228,7,60
1474533238,6,55
1474533248,9,114
1474533258,9,134
1474533268,5,73
1474533278,1,20
1474533288,5,39
1474533298,10,120
1474533308,4,120
1474533318,7,53
1474533328,2,45
1474533338,4,30
1474533348,4,46
1474533358,4,48
1474533368,7,61
1474533378,6,97
1474533388,3,38
1474533398,5,64
1474533408,7,139
1474533418,7,112
1474533428,4,65
1474533438,7,92
1474533448,5,39
1474533458,1,27
1474533468,4,26
1474533478,5,41
1474533488,2,30
1474533498,3,23
1474533508,10,142
1474533518,6,67
1474533528,5,56
1474533538,6,114
1474533548,1,19
1474533558,3,17
1474533568,4,34
1474533578,6,52
1474533588,5,40
1474533598,5,67
1474533608,6,75
1474533618,7,154
1474533628,4,28
1474533638,10,124
1474533648,4,73
1474533658,5,48
1474533668,5,48
1474533678,7,114
1474533688,6,49
1474533699,5,85
1474533709,5,46
1474533719,2,33
1474533729,2,14
1474533739,2,17
1474533749,9,142
1474533759,8,228
1474533769,7,94
1474533779,4,51
1474533789,3,60
1474533799,9,71
1474533809,5,54
1474533819,5,63
1474533829,5,64
1474533839,4,36
1474533849,9,412
1474533859,13,224
1474533869,5,73
1474533879,8,149
1474533889,7,68
1474533899,4,102
1474533909,7,65
1474533919,4,123
1474533929,9,115
1474533939,7,106
1474533949,5,44
1474533959,1,22
1474533969,3,15
1474533979,8,76
1474533989,7,90
1474533999,5,56
1474534009,4,35
1474534019,8,826
1474534029,4,92
1474534039,7,43
1474534049,7,83
1474534059,6,55
1474534069,6,92
1474534079,4,37
1474534089,10,248
1474534099,7,57
1474534109,6,46
1474534119,6,153
1474534129,9,148
1474534139,3,43
1474534149,2,19
1474534159,8,82
1474534169,5,47
1474534179,8,94
1474534189,5,73
1474534199,7,52
1474534209,3,54
1474534219,4,24
1474534229,5,48
1474534239,5,69
1474534249,6,102
1474534259,4,37
1474534269,4,44
1474534279,4,31
1474534289,6,98
1474534299,3,42
1474534309,3,24
1474534319,6,74
1474534329,4,36
1474534339,3,33
1474534349,6,85
1474534359,5,84
1474534369,8,100
1474534379,9,89
1474534389,4,79
1474534399,5,93
1474534409,11,189
1474534419,4,41
1474534429,3,40
1474534439,7,114
1474534449,5,203
1474534459,9,123
1474534469,6,130
1474534479,4,60
1474534489,1,22
1474534499,6,42
1474534509,5,58
1474534519,6,85
1474534529,6,135
1474534539,5,37
1474534549,3,41
1474534559,9,120
1474534569,6,49
1474534579,3,56
1474534589,9,135
1474534599,6,63
1474534609,5,68
1474534619,6,38
1474534629,4,127
1474534639,8,65
1474534649,11,305
1474534659,8,297
1474534669,9,90
1474534679,8,93
1474534689,5,48
1474534699,3,72
1474534709,5,61
1474534719,5,37
1474534729,4,36
1474534739,6,58
1474534750,7,110
1474534760,7,82
1474534770,10,80
1474534780,7,131
1474534790,0,0
1474534800,5,42
1474534810,3,25
1474534820,4,31
1474534830,7,93
1474534840,7,73
1474534850,2,46
1474534860,9,120
1474534870,10,282
1474534880,10,93
1474534890,2,106
1474534900,7,226
1474534910,5,36
1474534920,6,87
1474534930,3,68
1474534940,7,66
1474534950,7,172
1474534960,5,72
1474534970,12,202
1474534980,8,116
1474534990,6,102
1474535000,7,79
1474535010,8,121
1474535020,5,62
1474535030,9,119
1474535040,7,81
1474535050,7,147
1474535060,3,33
1474535070,4,28
1474535080,7,76
1474535090,5,48
1474535100,3,44
1474535110,5,112
1474535120,8,97
1474535130,3,60
1474535140,7,97
1474535150,8,182
1474535160,4,44
1474535170,6,88
1474535180,7,162
1474535190,9,138
1474535200,7,87
1474535210,5,48
1474535220,8,65
1474535230,4,61
1474535240,5,56
1474535250,3,25
1474535260,6,131
1474535270,4,74
1474535280,5,39
1474535290,5,48
1474535300,5,132
1474535310,7,55
1474535320,3,31
1474535330,4,87
1474535340,3,18
1474535350,7,88
1474535360,3,60
1474535370,6,51
1474535380,6,63
1474535390,9,186
1474535400,13,230
1474535410,7,178
1474535420,7,76
1474535430,7,61
1474535440,4,79
1474535450,10,102
1474535460,8,142
1474535470,4,32
1474535480,5,77
1474535490,4,53
1474535500,7,65
1474535510,10,118
1474535520,4,50
1474535530,10,94
1474535540,8,179
1474535550,8,124
1474535560,4,62
1474535570,6,167
1474535580,6,38
1474535590,5,66
1474535600,7,89
1474535610,11,197
1474535620,6,60
1474535630,0,0
1474535640,9,122
1474535650,5,77
1474535660,5,43
1474535670,11,154
1474535680,7,91
1474535690,6,59
1474535700,2,215
1474535710,6,42
1474535720,4,47
1474535730,7,58
1474535740,7,125
1474535750,6,200
1474535760,5,64
1474535770,5,43
1474535781,9,128
1474535791,2,33
1474535801,5,45
1474535811,7,90
1474535821,10,197
1474535831,4,60
1474535841,11,242
1474535851,9,170
1474535861,5,90
1474535871,5,86
1474535881,11,156
1474535891,4,58
1474535901,4,39
1474535911,3,34
1474535921,5,41
1474535931,6,98
1474535941,7,84
1474535951,5,70
1474535961,9,118
1474535971,3,77
1474535981,7,44
1474535991,4,62
1474536001,4,31
1474536011,4,29
1474536021,3,58
1474536031,6,67
1474536041,2,55
1474536051,7,77
1474536061,11,94
1474536071,5,72
1474536081,4,31
1474536091,5,48
1474536101,7,117
1474536111,5,56
1474536121,6,160
1474536131,7,56
1474536141,7,75
1474536151,4,44
1474536161,3,49
1474536171,6,60
1474536181,7,93
1474536191,3,58
1474536201,7,178
1474536211,5,42
1474536221,5,83
1474536231,7,298
1474536241,5,38
1474536251,9,155
1474536261,12,155
1474536271,4,47
1474536281,12,138
1474536291,10,134
1474536301,5,49
1474536311,8,353
1474536321,6,50
1474536331,9,114
1474536341,3,36
1474536351,6,66
1474536361,10,284
1474536371,5,53
1474536381,6,61
1474536391,4,42
1474536401,6,131
1474536411,4,28
1474536421,4,48
1474536431,6,137
1474536441,4,32
1474536451,4,72
1474536461,5,45
1474536471,9,124
1474536481,6,55
1474536491,6,85
1474536501,5,121
1474536511,5,56
1474536521,10,247
1474536531,9,100
1474536541,9,123
1474536551,10,118
1474536561,1,79
1474536571,2,18
1474536581,3,42
1474536591,7,95
1474536601,6,111
1474536611,5,42
1474536621,7,90
1474536631,9,88
1474536641,4,43
1474536651,4,47
1474536661,7,73
1474536671,7,85
1474536681,6,56
1474536691,6,73
1474536701,5,110
1474536711,8,168
1474536721,9,89
1474536731,10,132
1474536741,3,50
1474536751,6,90
1474536761,3,43
1474536771,7,144
1474536781,7,96
1474536791,7,63
1474536802,3,38
1474536812,6,59
1474536822,0,0
1474536832,8,109
1474536842,4,68
1474536852,7,66
1474536862,7,144
1474536872,5,56
1474536882,5,38
1474536892,8,194
1474536902,3,36
1474536912,6,53
1474536922,5,45
1474536932,6,106
1474536942,11,150
1474536952,5,71
1474536962,8,275
1474536972,5,43
1474536982,4,73
1474536992,6,43
1474537002,4,60
1474537012,6,50
1474537022,3,34
1474537032,6,42
1474537042,6,52
1474537052,2,59
1474537062,6,50
1474537072,6,48
1474537082,1,21
1474537092,12,236
1474537102,8,130
1474537112,6,92
1474537122,3,32
1474537132,2,23
1474537142,6,70
1474537152,8,114
1474537162,5,56
1474537172,8,142
1474537182,4,86
1474537192,2,28
1474537202,5,50
1474537212,7,48
1474537222,4,58
1474537232,11,146
1474537242,3,62
1474537252,6,61
1474537262,7,110
1474537272,8,128
1474537282,9,142
1474537292,5,66
1474537302,4,31
1474537312,7,90
1474537322,2,54
1474537332,5,61
1474537342,7,88
1474537352,9,389
1474537362,4,43
1474537372,0,0
1474537382,3,16
1474537392,8,75
1474537402,9,212
1474537412,3,53
1474537422,8,87
1474537432,4,86
1474537442,3,26
1474537452,3,28
1474537462,4,31
1474537472,6,43
1474537482,3,54
1474537492,4,34
1474537502,7,69
1474537512,6,58
1474537522,8,123
1474537532,10,108
1474537542,11,187
1474537552,1,28
1474537562,6,37
1474537572,5,69
1474537582,7,59
1474537592,6,77
1474537602,9,284
1474537612,6,79
1474537622,0,0
1474537632,9,67
1474537642,8,323
1474537652,5,59
1474537662,8,124
1474537672,5,109
1474537682,13,195
1474537692,9,316
1474537702,5,60
1474537712,4,31
1474537722,8,75
1474537732,5,71
1474537742,6,51
1474537752,6,67
1474537762,6,55
1474537772,8,81
1474537782,7,115
1474537792,10,158
1474537802,7,165
1474537812,5,69
1474537823,6,109
1474537833,7,78
1474537843,10,269
1474537853,1,21
1474537863,7,40
1474537873,5,56
1474537883,6,78
1474537893,6,62
1474537903,5,49
1474537913,9,101
1474537923,3,30
1474537933,4,28
1474537943,1,19
1474537953,9,108
1474537963,2,53
1474537973,4,25
1474537983,5,46
1474537993,3,44
1474538003,4,29
1474538013,4,64
1474538023,9,124
1474538033,10,172
1474538043,5,142
1474538053,4,31
1474538063,5,36
1474538073,3,43
1474538083,6,92
1474538093,5,125
1474538103,4,29
1474538113,9,108
1474538123,2,66
1474538133,8,120
1474538143,5,67
1474538153,11,285
1474538163,3,53
1474538173,7,82
1474538183,6,82
1474538193,6,62
1474538203,5,52
1474538213,11,194
1474538223,7,127
1474538233,7,128
1474538243,7,75
1474538253,7,103
1474538263,5,49
1474538273,5,54
1474538283,8,109
1474538293,4,40
1474538303,6,165
1474538313,4,74
1474538323,6,52
1474538333,6,79
1474538343,4,39
1474538353,11,128
1474538363,4,42
1474538373,4,111
1474538383,7,216
1474538393,7,117
1474538403,4,128
1474538413,7,97
1474538423,3,157
1474538433,3,26
1474538443,10,134
1474538453,6,88
1474538463,3,24
1474538473,4,55
1474538483,5,48
1474538493,10,227
1474538503,2,131
1474538513,4,24
1474538523,10,111
1474538533,6,104
1474538543,5,42
1474538553,3,28
1474538563,2,24
1474538573,6,63
1474538583,5,73
1474538593,1,16
1474538603,6,105
1474538613,10,184
1474538623,12,191
1474538633,3,36
1474538643,8,88
1474538653,5,132
1474538663,1,30
1474538673,6,53
1474538683,6,45
1474538693,4,74
1474538703,4,70
1474538713,3,27
1474538723,3,34
1474538733,3,25
1474538743,7,85
1474538753,7,82
1474538763,6,88
1474538773,7,113
1474538783,6,99
1474538793,5,53
1474538803,4,31
1474538813,3,48
1474538823,10,98
1474538833,6,64
1474538843,8,84
1474538853,7,108
1474538863,7,60
1474538874,4,110
1474538884,5,41
1474538894,6,62
1474538904,4,66
1474538914,6,89
1474538924,6,125
1474538934,7,89
1474538944,6,88
1474538954,9,98
1474538964,4,41
1474538974,10,109
1474538984,4,73
1474538994,11,216
1474539004,2,36
1474539014,5,36
1474539024,8,110
1474539034,6,83
1474539044,7,109
1474539054,5,57
1474539064,6,69
1474539074,4,37
1474539084,7,86
1474539094,4,43
1474539104,8,108
1474539114,3,51
1474539124,6,69
1474539134,4,37
1474539144,6,114
1474539154,6,71
1474539164,3,35
1474539174,5,34
1474539184,7,71
1474539194,5,63
1474539204,7,138
1474539214,5,39
1474539224,5,44
1474539234,2,23
1474539244,5,43
1474539254,7,90
1474539264,1,19
1474539274,7,72
1474539284,4,61
1474539294,3,33
1474539304,7,160
1474539314,6,109
1474539324,6,75
1474539334,4,34
1474539344,9,132
1474539354,3,48
1474539364,6,85
1474539374,8,93
1474539384,4,43
1474539394,6,85
1474539404,12,122
1474539414,9,107
1474539424,10,188
1474539434,3,30
1474539444,8,113
1474539454,7,86
1474539464,9,100
1474539474,9,127
1474539484,5,90
1474539494,4,49
1474539504,4,37
1474539514,6,88
1474539524,7,134
1474539534,9,96
1474539544,6,71
1474539554,8,107
1474539564,1,49
1474539574,3,15
1474539584,7,90
1474539594,3,39
1474539604,10,87
1474539614,4,72
1474539624,5,39
1474539634,6,68
1474539644,9,129
1474539654,10,187
1474539664,6,51
1474539674,1,25
1474539684,10,124
1474539694,5,52
1474539704,9,159
1474539714,7,248
1474539724,9,111
1474539734,7,77
1474539744,1,35
1474539754,9,79
1474539764,4,52
1474539774,5,39
1474539784,8,230
1474539794,7,125
1474539804,7,134
1474539814,3,50
1474539824,7,61
1474539834,9,130
1474539844,7,60
1474539854,5,54
1474539864,3,38
1474539874,5,42
1474539884,3,43
1474539894,8,136
1474539904,7,97
1474539915,4,43
1474539925,5,88
1474539935,6,60
1474539945,7,59
1474539955,4,69
1474539965,8,67
1474539975,6,70
1474539985,5,74
1474539995,4,30
1474540005,5,34
1474540015,5,58
1474540025,4,27
1474540035,6,63
1474540045,7,81
1474540055,5,91
1474540065,5,45
1474540075,3,27
1474540085,5,58
1474540095,6,82
1474540105,3,61
1474540115,9,164
1474540125,6,114
1474540135,4,72
1474540145,4,26
1474540155,4,48
1474540165,5,69
1474540175,5,39
1474540185,5,58
1474540195,8,134
1474540205,6,142
1474540215,7,53
1474540225,5,84
1474540235,7,136
1474540245,8,151
1474540255,10,163
1474540265,6,51
1474540275,6,86
1474540285,2,90
1474540295,6,46
1474540305,5,82
1474540315,9,154
1474540325,9,201
1474540335,7,157
1474540345,8,68
1474540355,5,68
1474540365,8,114
1474540375,5,112
1474540385,8,94
1474540395,3,32
1474540405,5,69
1474540415,6,85
1474540425,9,146
1474540435,10,153
1474540445,9,102
1474540455,3,84
1474540465,4,29
1474540475,4,32
1474540485,5,52
1474540495,7,54
1474540505,4,48
1474540515,10,128
1474540525,11,282
1474540535,2,47
1474540545,5,56
1474540555,9,105
1474540565,3,80
1474540575,7,93
1474540585,4,62
1474540595,3,36
1474540605,5,37
1474540615,5,55
1474540625,6,64
1474540635,3,28
1474540645,5,124
1474540655,6,118
1474540665,3,41
1474540675,5,35
1474540685,8,257
1474540695,6,152
1474540705,3,26
1474540715,4,40
1474540725,4,31
1474540735,4,41
1474540745,7,71
1474540755,11,677
1474540765,4,35
1474540775,10,146
1474540785,8,149
1474540795,10,245
1474540805,5,97
1474540815,5,69
1474540825,2,21
1474540835,9,119
1474540845,6,69
1474540855,10,120
1474540865,7,114
1474540875,3,32
1474540885,6,47
1474540895,3,50
1474540905,10,215
1474540915,7,67
1474540925,7,69
1474540935,7,97
1474540945,3,36
1474540956,4,42
1474540966,7,103
1474540976,10,181
1474540986,7,119
1474540996,7,64
1474541006,4,33
1474541016,3,40
1474541026,8,105
1474541036,5,246
1474541046,11,133
1474541056,11,153
1474541066,5,117
1474541076,0,0
1474541086,5,65
1474541096,3,36
1474541106,7,50
1474541116,3,38
1474541126,9,93
1474541136,7,168
1474541146,4,31
1474541156,5,49
1474541166,9,71
1474541176,3,43
1474541186,4,30
1474541196,4,34
1474541206,5,50
1474541216,5,34
1474541226,6,66
1474541236,3,72
1474541246,7,86
1474541256,8,98
1474541266,3,31
1474541276,9,98
1474541286,4,87
1474541296,1,21
1474541306,5,46
1474541316,6,61
1474541326,9,223
1474541336,6,91
1474541346,9,417
1474541356,9,104
1474541366,11,172
1474541376,8,71
1474541386,6,50
1474541396,5,53
1474541406,10,240
1474541416,8,75
1474541426,7,163
1474541436,8,106
1474541446,6,64
1474541456,5,64
1474541466,5,88
1474541476,5,45
1474541486,1,23
1474541496,6,45
1474541506,4,60
1474541516,7,53
1474541526,3,44
1474541536,7,76
1474541546,2,47
1474541556,8,69
1474541566,7,110
1474541576,5,77
1474541586,1,27
1474541596,3,19
1474541606,9,118
1474541616,3,44
1474541626,2,19
1474541636,7,56
1474541646,6,94
1474541656,9,78
1474541666,7,65
1474541676,6,63
1474541686,2,30
1474541696,5,45
1474541706,9,119
1474541716,5,81
1474541726,3,28
1474541736,3,26
1474541746,6,42
1474541756,3,37
1474541766,10,162
1474541776,11,191
1474541786,8,91
1474541796,7,105
1474541806,7,124
1474541816,4,34
1474541826,4,37
1474541836,5,69
1474541846,5,39
1474541856,4,32
1474541866,8,110
1474541876,5,64
1474541886,6,64
1474541896,3,45
1474541906,7,54
1474541916,6,112
1474541926,5,65
1474541936,3,21
1474541946,4,61
1474541956,6,51
1474541966,3,31
1474541976,8,128
1474541987,3,63
1474541997,5,48
1474542007,4,50
1474542017,2,23
1474542027,3,18
1474542037,5,67
1474542047,4,36
1474542057,3,26
1474542067,7,70
1474542077,6,74
1474542087,11,209
1474542097,4,67
1474542107,6,102
1474542117,3,25
1474542127,4,37
1474542137,7,78
1474542147,3,27
1474542157,4,54
1474542167,6,72
1474542177,8,219
1474542187,4,48
1474542197,5,45
1474542207,3,37
1474542217,13,196
1474542227,5,96
1474542237,8,98
1474542247,5,59
1474542257,5,57
1474542267,7,54
1474542277,9,108
1474542287,7,73
1474542297,2,25
1474542307,5,47
1474542317,9,176
1474542327,4,111
1474542337,9,168
1474542347,6,62
1474542357,5,41
1474542367,6,97
1474542377,3,56
1474542387,0,0
1474542397,4,14
1474542407,6,52
1474542417,7,247
1474542427,4,88
1474542437,3,28
1474542447,4,23
1474542457,8,130
1474542467,5,71
1474542477,4,45
1474542487,9,109
1474542497,11,122
1474542507,7,117
1474542517,5,41
1474542527,6,89
1474542537,6,47
1474542547,11,224
1474542557,9,114
1474542567,5,53
1474542577,8,64
1474542587,5,118
1474542597,6,85
1474542607,9,71
1474542617,2,52
1474542627,8,95
1474542637,8,124
1474542647,9,102
1474542657,7,88
1474542667,4,35
1474542677,3,33
1474542687,3,28
1474542697,11,154
1474542707,4,65
1474542717,2,21
1474542727,10,165
1474542737,6,186
1474542747,5,41
1474542757,5,57
1474542767,6,93
1474542777,6,76
1474542787,7,102
1474542797,2,19
1474542807,7,74
1474542817,6,69
1474542827,6,48
1474542837,5,37
1474542847,7,89
1474542857,7,157
1474542867,8,70
1474542877,1,20
1474542887,3,24
1474542897,8,71
1474542907,3,55
1474542917,5,36
1474542927,3,65
1474542937,2,19
1474542947,7,217
1474542957,6,117
1474542967,3,34
1474542977,5,71
1474542987,9,241
