CLICKS, MaxCPM7
5,59.4833
5,94.3905
5,67.5089
5,65.3473
4,95.4068
4,54.9278
3,58.9772
2,34.6689
5,64.7908
2,48.9579
3,39.1499
2,27.9185
3,29.9388
4,42.4448
3,43.5459
3,43.5134
4,45.8655
3,41.7213
3,30.9680
4,59.5390
7,112.2514
8,119.8425
4,93.9976
5,56.0269
5,94.3396
5,64.8388
6,65.6230
2,55.0314
6,71.8170
5,80.8688
10,101.0684
7,115.3213
6,107.5104
6,77.2030
5,70.4155
2,40.8592
4,40.8926
5,53.0223
8,103.7806
1,54.5681
4,49.2195
3,38.6015
4,43.2446
3,54.4239
4,40.6977
7,138.3673
5,110.6020
4,63.5555
5,52.7466
3,56.9106
6,68.5938
6,98.2870
5,87.8183
6,58.5676
2,65.6537
4,40.4204
10,112.2875
6,162.6772
4,52.2271
3,57.2738
4,55.1615
4,48.3092
5,61.3981
7,90.4627
4,71.9277
1,38.1513
1,30.7517
2,21.8007
4,27.6003
7,106.1249
3,61.7393
8,137.4166
8,255.5677
5,152.6717
6,127.1571
1,54.3605
7,84.6740
6,87.7523
6,87.2057
3,91.4913
2,35.1706
2,29.7708
3,34.7636
4,43.0902
4,66.2942
7,88.7199
6,99.2908
5,171.0237
5,55.3578
3,58.7347
5,48.4563
10,154.9701
4,117.2333
1,43.7801
6,47.2112
4,75.8314
3,58.0383
3,46.7196
3,30.9488
11,224.7913
6,200.2288
8,112.5040
7,108.3424
4,104.4309
3,52.6158
5,46.1255
4,66.3256
5,94.1620
4,71.6186
5,56.9430
10,169.8205
2,90.8383
7,73.9645
4,141.7004
6,75.6021
4,75.2203
7,127.5975
5,107.8582
5,71.7360
6,57.6844
2,107.5599
8,85.3138
2,70.9220
9,135.4751
4,95.9167
5,57.6844
5,64.1966
6,102.9412
4,72.2320
5,57.5421
7,286.5330
5,91.9238
2,48.2027
4,38.5356
5,71.2904
4,72.7046
4,45.8175
6,71.9277
2,54.7688
6,78.6959
3,55.4851
8,110.0802
10,201.5549
6,150.7646
4,70.8144
5,66.7048
6,133.3333
7,155.6247
7,134.3828
2,77.7173
4,49.0162
2,35.2237
4,34.0169
6,107.0991
2,79.7357
4,41.2882
6,78.9533
5,58.6019
9,131.5048
8,159.4170
9,137.4166
4,83.1551
3,51.2971
7,81.9864
4,160.8086
5,58.4795
6,63.5036
6,89.0245
4,88.7087
8,100.9082
7,98.8980
9,113.8211
5,95.8510
4,62.9044
2,37.7155
6,73.8163
3,76.6367
9,113.8952
3,73.5913
3,47.9814
3,49.1263
3,37.0018
3,30.0687
7,142.5662
5,79.8267
3,65.9942
4,58.7791
2,41.0991
5,50.3452
2,51.7063
4,38.4763
1,40.5163
5,49.7654
5,55.0185
7,84.6945
2,55.3054
1,39.1280
7,104.0119
8,101.2732
6,105.9482
4,55.3710
6,121.9937
8,91.5991
4,74.9866
5,58.4405
5,72.5238
5,94.1113
0,0.0000
7,115.2263
5,64.0146
1,49.3444
4,37.4933
6,70.4155
9,120.4405
5,73.0765
4,89.5370
7,146.4435
2,60.0137
4,38.8738
5,89.0472
6,73.0918
4,73.4677
5,67.9150
6,90.4743
5,78.1774
6,83.1255
4,68.8502
5,83.6320
5,58.0046
8,93.2712
5,86.2706
3,62.2222
5,92.6907
2,55.4895
1,24.2693
6,74.6428
3,88.4620
6,51.0130
5,78.3699
5,99.1501
3,67.9480
3,30.6105
7,128.1582
2,52.0330
7,90.5563
3,79.3561
8,142.9447
2,55.4763
6,71.6626
3,64.5102
4,50.2476
3,38.4531
5,125.5831
7,101.0101
8,158.4786
2,96.2994
3,56.5063
5,44.6400
7,86.8918
11,184.3075
2,113.8396
7,135.7905
6,142.3632
7,121.6334
5,97.1817
5,74.1918
7,93.0604
6,118.9869
4,132.4503
3,62.8592
8,89.8588
2,67.2430
3,44.1306
0,0.0000
2,24.0724
4,22.1645
4,46.6294
2,46.9767
10,152.4390
2,58.3820
8,227.4204
7,78.6340
7,122.2707
2,73.0842
2,41.8786
2,24.0277
4,35.9011
9,129.3183
10,129.5337
4,121.9937
3,58.6117
9,140.7318
3,89.4340
9,173.9130
5,126.7886
2,60.3292
8,90.0785
3,64.0967
4,57.6416
9,139.0821
8,112.6489
3,58.9027
6,69.2247
5,105.9482
7,83.4028
6,73.5758
6,108.0247
4,93.2587
5,83.3929
6,77.2371
8,298.1261
7,127.2727
4,74.6826
7,90.8619
6,74.5315
8,136.2663
5,96.0879
3,57.6511
7,104.5869
4,68.3594
3,48.7126
7,104.7904
6,91.3004
7,85.1996
4,85.5537
3,49.1539
6,110.6370
6,112.9032
4,57.6701
4,54.5044
2,35.5619
3,39.3479
5,45.4604
3,46.0254
3,44.9409
7,77.4765
1,67.1979
3,38.4446
8,156.8803
1,54.8203
3,34.3104
2,27.4402
4,31.8182
6,98.6332
7,81.1500
6,82.0345
1,42.1992
6,64.2497
4,54.4197
6,121.2961
4,48.7635
4,88.0060
5,72.2394
3,42.7455
6,69.2589
11,318.6163
3,61.7883
4,52.3874
5,65.8018
7,101.4934
4,81.1688
4,45.8415
3,64.0146
6,74.2706
4,68.1796
6,67.9348
7,97.0067
1,62.5167
5,45.2635
5,92.3849
6,66.1063
6,84.6843
4,65.3900
6,71.7581
8,108.4767
3,67.4569
7,80.8221
2,76.3276
3,45.1934
5,51.1546
4,60.3813
6,71.6919
2,51.8365
9,113.4522
4,76.4359
6,63.2740
6,78.5282
9,156.4945
3,91.1102
7,117.3709
7,112.5040
8,153.8123
4,111.8926
7,132.8021
8,127.2959
4,164.0497
4,58.9573
5,53.7304
3,42.7350
1,28.2338
2,23.7015
4,38.4088
5,88.7762
6,79.5455
4,82.0056
6,76.2693
5,59.8393
3,48.2060
8,94.2127
6,194.6607
2,67.5415
6,48.3793
4,59.0468
2,48.5538
4,42.3985
6,67.7769
8,109.7351
9,129.4139
9,140.2806
2,89.2857
1,35.2947
7,114.2484
3,130.2326
2,43.8322
5,40.3761
4,72.1798
4,54.6064
7,109.1533
9,148.5254
2,94.6714
2,53.7057
3,28.6615
3,29.1873
2,36.2769
8,88.0836
4,84.4900
6,63.9737
4,75.0992
6,63.4115
5,70.3942
7,112.6126
4,69.2042
5,58.6265
8,110.5321
5,97.4388
4,57.8465
7,108.1081
6,61.4628
6,137.7682
6,105.6285
7,94.1493
5,78.8111
7,81.4522
4,81.7471
5,79.5997
3,66.7748
6,54.9925
5,69.2932
2,45.0392
6,65.2985
5,112.3776
5,73.1682
6,83.5621
4,66.0004
7,162.6394
5,71.5527
3,60.1426
6,79.0871
5,57.6132
9,155.8326
4,64.6472
3,63.0972
2,45.4074
6,57.1475
2,102.1152
6,64.1731
5,73.1682
1,47.7392
7,77.2542
5,78.1076
6,107.2140
4,82.0248
8,106.6260
5,124.8440
3,59.0518
13,261.0966
7,116.8614
6,92.2266
3,86.1645
6,75.7740
7,76.5362
7,102.0259
4,80.1374
9,197.0721
9,121.4224
7,106.0606
6,88.5068
6,67.9282
8,112.4498
1,71.6552
7,117.5878
3,74.8183
5,52.3717
1,40.5633
4,39.4878
5,63.1085
7,89.2629
8,102.8504
4,154.2530
6,57.2316
1,72.5840
6,39.2069
1,42.7794
3,40.6551
4,42.7064
4,65.1648
3,54.7003
3,49.5330
3,27.5884
3,35.5186
1,48.6821
7,90.6736
6,63.5843
7,82.2658
4,94.0102
7,80.9342
6,82.4985
5,73.3753
5,89.7091
8,130.9880
2,68.8367
2,55.6660
9,164.3578
2,66.5779
10,102.0111
2,77.1520
3,50.3960
6,57.4288
7,102.0855
5,71.0371
8,108.9325
5,90.9563
6,102.1004
4,61.1407
2,34.9127
5,49.0746
5,88.4062
7,105.5170
4,110.3231
6,65.0921
6,112.8668
6,89.2857
6,64.5340
6,86.6015
7,96.5384
6,241.6293
7,93.2339
7,95.0054
4,81.0560
5,76.0291
5,51.0130
3,82.0633
8,92.2509
5,74.2706
7,108.5103
3,53.6234
6,114.6413
4,46.7789
3,67.7310
5,40.9524
6,96.3922
2,83.2342
9,137.9310
8,169.7793
5,71.7287
7,101.1268
9,160.8456
4,66.1438
3,72.9395
7,94.2888
3,55.8659
5,49.7018
5,112.5583
4,80.5895
4,50.3235
3,40.1952
7,90.1133
3,65.8390
11,277.9984
5,128.3226
6,84.5309
8,99.8716
9,126.0580
7,191.5709
4,66.8449
3,50.0966
3,36.1533
1,27.6385
8,122.5705
6,90.0090
6,85.9951
5,65.9258
5,80.7475
4,62.4610
4,55.1746
7,101.1853
6,74.6348
6,107.6592
5,70.3023
4,50.6000
8,132.2252
5,57.0311
7,111.9463
6,73.3445
5,109.7867
6,68.7488
7,98.1492
4,81.3292
4,55.9866
6,56.3789
8,115.1884
6,211.5443
7,98.0255
6,86.7303
6,90.7912
4,59.3170
3,59.1966
2,30.8724
1,24.0178
6,54.2383
2,65.7586
5,51.7139
4,46.7508
5,75.5369
4,59.1166
10,292.6422
3,55.6527
5,87.5328
4,49.2161
4,60.3865
5,58.3431
5,81.0279
8,128.0644
8,146.7198
10,150.0214
4,111.5894
5,73.5371
5,96.4852
3,63.6595
7,117.7262
6,67.3206
3,77.0416
4,54.5724
4,49.5470
6,89.3655
3,48.3158
2,35.8680
4,42.2935
5,52.5999
5,64.7189
3,51.0986
2,45.7218
10,158.1206
2,99.8289
3,45.4545
7,101.6998
7,112.6670
7,157.0916
3,143.3839
6,76.0374
5,69.0540
5,62.7578
3,53.7098
7,90.2993
7,106.1249
8,178.0264
3,74.1368
5,47.0209
7,115.6069
5,78.6517
8,177.8907
4,79.9087
2,48.4630
4,42.8816
10,151.8768
4,84.6535
7,99.3190
2,66.1251
6,47.7425
3,83.6720
4,46.5456
5,80.1374
7,99.3330
3,80.1466
4,42.1534
4,90.3576
3,54.7902
6,83.3532
6,79.6631
4,64.3678
1,35.8846
5,33.6328
2,65.4328
9,99.7151
5,215.8495
13,229.0576
4,91.9963
5,65.0497
3,58.5823
4,37.3912
8,174.2594
4,80.5802
5,66.3319
7,77.2201
7,140.3649
2,101.2292
0,0.0000
8,122.8717
1,46.5024
3,42.0698
3,43.2392
6,54.6875
6,70.1966
8,118.6039
4,103.6116
3,57.8991
5,65.2802
6,100.6905
5,71.8907
4,97.7927
8,120.6481
8,138.0398
7,98.4806
3,86.1539
8,88.6974
9,140.5340
3,110.5496
5,46.7352
3,59.5542
3,45.1234
3,34.8588
6,103.8576
3,67.1334
8,131.9261
1,94.1240
5,34.4336
4,102.6243
10,156.7047
4,136.3459
5,55.5644
3,63.5209
8,88.4173
3,189.9078
5,60.3448
5,65.8328
9,139.6091
4,105.9643
2,51.0390
9,182.1968
2,69.7281
7,98.2318
7,94.3269
3,74.1525
7,87.2165
9,129.3661
9,234.4273
8,125.6281
3,70.6714
7,92.4581
4,65.3595
4,71.7949
2,35.3535
12,209.9580
10,140.7601
5,159.9634
4,64.7549
3,49.8647
5,49.5260
7,95.3808
8,117.5088
7,117.5680
7,118.3032
8,111.0759
4,107.7752
8,108.5271
3,76.4944
9,176.6784
9,170.7317
6,74.9224
4,100.0286
3,54.3520
7,116.6278
7,125.9899
3,77.1690
6,79.2662
4,104.2132
8,112.4859
7,201.2651
5,65.0437
7,78.6694
3,72.5539
2,58.3042
4,35.0228
6,73.8475
7,95.0699
1,41.6915
8,142.4501
4,95.5240
6,56.7445
4,62.0953
6,76.0456
9,168.6341
3,110.8647
5,48.2759
5,69.3481
7,148.6831
5,82.5083
7,76.6871
5,82.9974
3,61.2531
6,50.7798
5,85.6898
1,42.1433
5,36.0101
5,76.9738
4,61.7611
4,73.1300
5,53.8835
2,68.6476
3,50.5634
5,45.8025
5,68.2860
7,84.1548
10,146.9971
4,142.8863
3,47.2303
6,70.2882
5,82.0922
7,86.7840
7,164.5123
4,59.8342
7,107.0336
11,393.9223
7,113.0126
7,188.3239
3,81.9288
9,170.4407
4,200.0000
3,52.2037
6,79.2483
6,84.4493
9,243.0556
8,128.8897
5,81.7280
3,45.7875
5,78.5634
2,37.7196
4,39.4033
7,188.8319
5,106.1732
5,61.3497
6,61.7175
1,47.5188
4,37.6304
10,140.1682
5,143.2372
4,52.6910
8,99.4459
8,156.7398
5,62.0402
4,62.1891
6,87.8073
6,63.9386
6,80.0183
4,63.4460
8,186.2197
4,93.0480
6,70.5219
5,95.3678
7,123.0445
2,80.1466
8,139.0268
7,127.0879
6,101.4199
7,90.7794
10,344.6578
5,284.9003
10,173.9995
5,85.8159
5,61.4305
9,168.3502
5,114.8106
3,65.3473
10,165.6021
11,198.2441
1,69.9021
6,52.3874
8,105.5329
0,0.0000
5,40.7902
7,102.5190
5,83.6320
6,81.4238
12,279.7762
2,95.5240
5,48.8349
4,59.9110
3,39.8293
6,82.4014
12,181.8182
5,118.1435
9,144.5385
8,101.9220
10,517.7515
8,137.6327
5,78.6605
6,95.1604
5,77.9163
6,62.6062
4,77.3908
9,113.6179
3,93.8715
10,155.2451
2,91.1102
6,49.8327
10,228.9078
5,201.4968
7,96.3922
6,95.9693
3,72.9775
5,81.7566
10,127.1571
4,186.5672
6,53.6769
5,116.0862
8,88.2168
7,129.3900
6,157.6222
5,55.9284
4,59.7576
2,37.4292
12,164.8999
9,164.1651
8,268.6109
5,75.3012
5,57.9566
3,55.4939
4,64.1319
4,49.9929
1,29.8037
4,38.7490
6,69.8185
7,99.1642
4,100.6905
5,91.6710
10,98.5083
3,159.5987
6,68.6476
8,148.7779
8,110.9174
5,86.8056
1,43.0981
7,102.5190
1,56.6389
3,37.9034
3,31.6256
4,42.5041
5,59.7576
5,93.8715
4,59.5542
2,58.2702
2,34.0848
3,32.1263
4,39.6376
10,157.7642
7,103.9501
5,69.3207
4,53.8586
8,140.5058
8,117.8451
1,108.2418
10,221.7295
5,151.4168
9,215.4509
6,100.9373
9,281.0116
5,81.9288
2,43.0451
7,158.9825
5,112.6489
7,97.8337
5,76.1366
5,63.1085
5,70.6999
1,33.6215
5,41.2056
2,52.9181
3,33.4800
5,57.1475
11,146.4129
5,143.8553
3,68.2594
3,38.5824
8,145.6210
5,99.3895
4,51.6529
4,62.9893
3,55.5776
2,33.6862
3,29.3871
2,35.2698
7,83.6120
4,75.3174
5,57.9326
6,66.5652
6,101.2732
6,87.5328
5,83.2639
3,54.9364
4,60.5484
3,67.6590
4,38.6420
5,78.2910
9,102.3691
5,84.3577
7,84.7458
3,57.4477
8,151.3186
4,58.6363
5,68.7285
4,59.1966
6,70.0280
12,288.5408
4,82.1596
4,44.6002
5,61.1888
8,299.7859
2,48.0967
7,106.3183
6,215.3846
8,118.9465
4,92.0326
6,93.5329
8,85.8369
7,219.8492
1,46.4283
2,30.7044
6,66.7048
7,75.5206
2,69.1153
9,121.5911
14,346.8781
7,104.6494
10,184.0652
5,97.5610
4,66.2189
6,68.9180
7,90.9918
1,65.8328
12,194.3365
7,113.6733
2,62.9270
4,35.4952
4,64.6293
6,89.7896
9,101.6260
6,104.2287
9,129.7979
4,83.1848
6,73.6687
4,58.1058
4,63.9854
8,116.2019
8,131.0616
5,120.7313
9,121.3382
4,121.2331
8,135.1873
5,93.8086
4,62.2444
5,56.6526
6,75.7986
5,69.5203
8,141.5571
5,219.8492
1,36.9998
6,66.2064
6,102.9412
7,91.4674
4,86.9673
5,48.1199
7,117.4497
9,164.6671
5,109.2726
3,49.1884
4,47.8829
5,69.5894
7,107.7918
6,99.4601
3,65.4328
5,48.0571
3,47.3453
10,178.5259
13,248.9331
3,81.3197
10,143.5014
6,107.8416
6,98.5083
9,143.9441
4,82.3239
6,54.2467
6,113.6364
5,46.8415
5,109.7179
6,56.8459
5,103.8730
8,118.0438
7,108.0580
7,100.0429
9,134.5636
7,177.8003
4,62.5056
1,50.8832
4,33.4496
1,27.7624
8,110.3927
8,136.3991
8,110.3057
8,103.6883
7,138.2033
3,52.1843
8,214.9217
7,129.2705
7,120.3163
7,98.4529
2,65.2559
7,79.4281
7,125.7410
4,95.5371
8,79.1050
5,76.5446
5,79.0335
5,61.3443
8,251.0760
4,89.5599
4,66.1313
3,47.5608
4,45.4457
2,41.4496
5,49.6560
4,82.0056
11,164.5510
5,136.6120
3,48.7058
4,48.9339
8,142.1608
6,131.2336
4,75.6920
7,110.5321
5,69.0335
3,46.9106
8,96.9395
13,219.0238
6,103.1536
4,63.9503
4,64.2379
12,228.6087
5,96.6317
3,64.9773
8,158.8022
10,272.0560
13,298.3802
5,105.0736
5,83.3135
5,69.2932
7,91.0628
6,120.0892
2,68.0074
3,37.3413
2,33.3938
5,48.9032
4,46.8227
6,82.2852
5,109.8384
2,61.8320
8,102.2495
6,123.6968
8,146.5355
3,100.7339
9,179.7637
5,169.1230
10,219.2296
8,164.1651
5,102.2943
5,56.0897
5,77.4079
6,78.7225
7,108.8139
6,70.8144
6,87.4781
8,122.0575
0,0.0000
4,39.2135
8,151.9427
8,140.0560
6,91.3480
4,80.4505
5,51.5464
11,297.6191
10,205.6404
8,213.3496
9,121.9937
7,131.5789
8,92.1538
7,156.5295
4,129.0323
7,83.6820
5,74.3731
4,75.2526
5,75.2850
5,72.3290
6,66.5399
5,69.0063
7,109.3921
4,72.7197
3,62.7128
7,93.8841
5,81.8618
7,106.4963
7,115.8365
5,97.8200
5,56.9430
3,55.7414
4,51.3272
9,136.4256
4,104.8375
8,207.1006
7,109.5805
7,97.6835
4,82.4305
5,54.7003
5,54.7817
4,95.5240
6,63.2625
7,102.9260
6,134.8488
7,88.3615
5,79.4913
10,157.0563
9,118.2233
8,102.8353
6,100.1861
8,168.5529
4,158.1563
3,64.3442
7,95.8379
11,160.7348
7,117.2922
3,96.1142
9,180.7851
6,104.7747
5,82.1500
6,186.1702
5,68.9587
12,223.2143
9,480.1098
6,128.4639
7,88.9228
9,121.8451
7,106.6098
5,67.1077
6,76.6535
4,95.7592
9,131.9759
7,115.1316
3,79.5545
8,137.7682
4,77.3395
7,87.7083
6,118.6039
7,82.1114
6,95.1345
6,84.9308
6,68.4999
5,92.5436
4,59.2417
6,88.0836
8,97.5202
8,109.1873
6,129.8220
8,91.8394
3,52.7545
2,37.7868
8,123.3698
5,65.9879
7,124.5995
13,209.0176
6,132.6009
6,91.6350
2,57.8895
9,109.0003
2,115.8365
5,56.6068
4,62.5167
10,182.8153
3,91.1102
4,48.9853
8,123.7624
7,150.2468
8,130.1357
11,186.6667
13,273.1174
8,109.1533
13,201.4968
3,79.1318
8,100.5025
10,177.1255
8,122.1641
2,55.6262
3,39.0146
5,87.3145
7,80.7289
5,93.6956
